marker	target	nA	nB	wilcox.p	CLES	zA	zB	ZDiff	tissue	boxplot_data
CCND1_595_ENSG00000110092	NME2_4831	3	16	0.0192603479578173	0.895833333333333	-0.23	0.69	-0.92	BREAST	20,-1,2,0,0.375,0.69,1.155,1.45,-0.74,-0.485,-0.23,0.065,0.36;BREAST,BT20,0.38,0;BREAST,BT474,-0.93,0;BREAST,BT549,0.37,0;BREAST,CAL120,1.15,0;BREAST,CAMA1,0,0;BREAST,DU4475,0.42,0;BREAST,HCC202,0.34,0;BREAST,HCC38,1.16,0;BREAST,HCC70,0.98,0;BREAST,HS578T,1.39,0;BREAST,JIMT1,NA,0;BREAST,MCF7,0.69,0;BREAST,MDAMB157,0.45,0;BREAST,MDAMB231,0.72,0;BREAST,MDAMB436,1.45,0;BREAST,T47D,1.19,0;BREAST,ZR7530,0.69,0;BREAST,HCC1954,-0.74,2;BREAST,MDAMB453,-0.23,2;BREAST,MFM223,0.36,2
CCND1_595_ENSG00000110092	NME3_4832	3	17	0.00964912280701754	0.92156862745098	-1.1	0.09	-1.19	BREAST	20,-3,2,-0.77,-0.19,0.09,0.43,1.18,-2.96,-2.03,-1.1,-0.945,-0.79;BREAST,BT20,-0.01,0;BREAST,BT474,-2.41,0;BREAST,BT549,-1.48,0;BREAST,CAL120,0.78,0;BREAST,CAMA1,0.01,0;BREAST,DU4475,0.23,0;BREAST,HCC202,-0.68,0;BREAST,HCC38,0.57,0;BREAST,HCC70,-0.19,0;BREAST,HS578T,0.97,0;BREAST,JIMT1,0.43,0;BREAST,MCF7,0.09,0;BREAST,MDAMB157,0.36,0;BREAST,MDAMB231,-0.77,0;BREAST,MDAMB436,-0.13,0;BREAST,T47D,1.18,0;BREAST,ZR7530,0.26,0;BREAST,HCC1954,-0.79,2;BREAST,MDAMB453,-1.1,2;BREAST,MFM223,-2.96,2
CCND1_595_ENSG00000110092	PCK2_5106	3	17	0.0221136699289335	0.882352941176471	-0.52	0.38	-0.9	BREAST	20,-1,2,-0.62,0.22,0.38,0.81,1.14,-0.77,-0.645,-0.52,-0.205,0.11;BREAST,BT20,0.81,0;BREAST,BT474,-0.23,0;BREAST,BT549,-0.62,0;BREAST,CAL120,1.74,0;BREAST,CAMA1,0.23,0;BREAST,DU4475,0.66,0;BREAST,HCC202,-0.56,0;BREAST,HCC38,0.85,0;BREAST,HCC70,0.22,0;BREAST,HS578T,0.97,0;BREAST,JIMT1,-0.12,0;BREAST,MCF7,1.14,0;BREAST,MDAMB157,0.38,0;BREAST,MDAMB231,0.29,0;BREAST,MDAMB436,0.78,0;BREAST,T47D,0.29,0;BREAST,ZR7530,0.7,0;BREAST,HCC1954,0.11,2;BREAST,MDAMB453,-0.77,2;BREAST,MFM223,-0.52,2
CCND1_595_ENSG00000110092	PDPK1_5170	3	17	0.0403011372338681	0.833333333333333	-0.62	-0.41	-0.21	BREAST	20,-2,2,-1.93,-0.57,-0.41,0.45,1.47,-1.05,-0.835,-0.62,-0.595,-0.57;BREAST,BT20,0.45,0;BREAST,BT474,0.85,0;BREAST,BT549,-0.46,0;BREAST,CAL120,-0.2,0;BREAST,CAMA1,-0.19,0;BREAST,DU4475,-1.93,0;BREAST,HCC202,-0.41,0;BREAST,HCC38,1.47,0;BREAST,HCC70,-0.91,0;BREAST,HS578T,0.37,0;BREAST,JIMT1,0.62,0;BREAST,MCF7,-0.54,0;BREAST,MDAMB157,-0.57,0;BREAST,MDAMB231,-0.42,0;BREAST,MDAMB436,0.7,0;BREAST,T47D,-0.58,0;BREAST,ZR7530,-0.97,0;BREAST,HCC1954,-0.57,2;BREAST,MDAMB453,-0.62,2;BREAST,MFM223,-1.05,2
CCND1_595_ENSG00000110092	PIK3CD_5293	3	16	0.0191326663574233	0.895833333333333	-0.23	0.41	-0.64	BREAST	20,-2,2,-0.45,0.27,0.41,0.76,1.47,-1.09,-0.66,-0.23,-0.09,0.05;BREAST,BT20,0.65,0;BREAST,BT474,-0.45,0;BREAST,BT549,-0.77,0;BREAST,CAL120,1.47,0;BREAST,CAMA1,0.44,0;BREAST,DU4475,0.5,0;BREAST,HCC202,0.43,0;BREAST,HCC38,0.36,0;BREAST,HCC70,0.87,0;BREAST,HS578T,1.78,0;BREAST,JIMT1,NA,0;BREAST,MCF7,0.02,0;BREAST,MDAMB157,0.18,0;BREAST,MDAMB231,0.94,0;BREAST,MDAMB436,0.36,0;BREAST,T47D,0.39,0;BREAST,ZR7530,0.36,0;BREAST,HCC1954,-1.09,2;BREAST,MDAMB453,0.05,2;BREAST,MFM223,-0.23,2
CCND1_595_ENSG00000110092	PRKAR2A_5576	3	17	0.0282760804040866	0.862745098039216	-0.6	0.42	-1.02	BREAST	20,-2,2,-0.4,0.23,0.42,0.75,1.03,-0.77,-0.685,-0.6,-0.325,-0.05;BREAST,BT20,0.67,0;BREAST,BT474,0.75,0;BREAST,BT549,0.25,0;BREAST,CAL120,0.83,0;BREAST,CAMA1,0.74,0;BREAST,DU4475,-0.4,0;BREAST,HCC202,0.48,0;BREAST,HCC38,-1,0;BREAST,HCC70,-1.08,0;BREAST,HS578T,0.42,0;BREAST,JIMT1,0.23,0;BREAST,MCF7,0.34,0;BREAST,MDAMB157,0.23,0;BREAST,MDAMB231,1.03,0;BREAST,MDAMB436,0.19,0;BREAST,T47D,1.03,0;BREAST,ZR7530,0.89,0;BREAST,HCC1954,-0.6,2;BREAST,MDAMB453,-0.05,2;BREAST,MFM223,-0.77,2
CCND1_595_ENSG00000110092	ROR2_4920	3	17	0.0220737766017722	0.882352941176471	-0.33	0.41	-0.74	BREAST	20,-2,2,-0.28,0.09,0.41,0.64,1.28,-1.12,-0.725,-0.33,-0.235,-0.14;BREAST,BT20,0.41,0;BREAST,BT474,0.41,0;BREAST,BT549,0.35,0;BREAST,CAL120,0.32,0;BREAST,CAMA1,1.54,0;BREAST,DU4475,-0.74,0;BREAST,HCC202,0.63,0;BREAST,HCC38,0.09,0;BREAST,HCC70,-0.28,0;BREAST,HS578T,0.86,0;BREAST,JIMT1,0.23,0;BREAST,MCF7,0.54,0;BREAST,MDAMB157,0.64,0;BREAST,MDAMB231,-1.09,0;BREAST,MDAMB436,1.28,0;BREAST,T47D,-0.28,0;BREAST,ZR7530,0.89,0;BREAST,HCC1954,-1.12,2;BREAST,MDAMB453,-0.14,2;BREAST,MFM223,-0.33,2
CCND1_595_ENSG00000110092	MAST1_22983	3	17	0.0201754385964912	0.882352941176471	-1.02	-0.07	-0.95	BREAST	20,-2,2,-1.21,-0.37,-0.07,0.24,0.96,-1.53,-1.275,-1.02,-0.76,-0.5;BREAST,BT20,0.96,0;BREAST,BT474,0.59,0;BREAST,BT549,-0.39,0;BREAST,CAL120,-0.14,0;BREAST,CAMA1,-1.66,0;BREAST,DU4475,-0.07,0;BREAST,HCC202,-0.37,0;BREAST,HCC38,-1.21,0;BREAST,HCC70,-0.92,0;BREAST,HS578T,-0.08,0;BREAST,JIMT1,-0.05,0;BREAST,MCF7,-0.06,0;BREAST,MDAMB157,0.11,0;BREAST,MDAMB231,0.51,0;BREAST,MDAMB436,1.28,0;BREAST,T47D,0.24,0;BREAST,ZR7530,-0.26,0;BREAST,HCC1954,-1.02,2;BREAST,MDAMB453,-0.5,2;BREAST,MFM223,-1.53,2
CCND1_595_ENSG00000110092	SCYL1_57410	3	17	0.00614035087719298	0.941176470588235	-0.39	1.21	-1.6	BREAST	20,-1,3,0.73,0.96,1.21,1.47,1.59,-0.64,-0.515,-0.39,-0.165,0.06;BREAST,BT20,1.29,0;BREAST,BT474,1.13,0;BREAST,BT549,0.73,0;BREAST,CAL120,2.36,0;BREAST,CAMA1,-0.56,0;BREAST,DU4475,1.21,0;BREAST,HCC202,1.08,0;BREAST,HCC38,0.92,0;BREAST,HCC70,2.28,0;BREAST,HS578T,1.57,0;BREAST,JIMT1,0.99,0;BREAST,MCF7,0.96,0;BREAST,MDAMB157,1.59,0;BREAST,MDAMB231,1.43,0;BREAST,MDAMB436,1.47,0;BREAST,T47D,1.3,0;BREAST,ZR7530,0,0;BREAST,HCC1954,-0.64,2;BREAST,MDAMB453,-0.39,2;BREAST,MFM223,0.06,2
CCND1_595_ENSG00000110092	SGK2_10110	3	17	0.0140350877192982	0.901960784313726	-1.46	-0.37	-1.09	BREAST	20,-3,1,-2.12,-0.96,-0.37,-0.05,0.56,-2.47,-1.965,-1.46,-1.29,-1.12;BREAST,BT20,-0.05,0;BREAST,BT474,-0.37,0;BREAST,BT549,-2.01,0;BREAST,CAL120,0,0;BREAST,CAMA1,-0.98,0;BREAST,DU4475,-0.17,0;BREAST,HCC202,-2.12,0;BREAST,HCC38,-1.2,0;BREAST,HCC70,-0.79,0;BREAST,HS578T,0.56,0;BREAST,JIMT1,-0.96,0;BREAST,MCF7,-0.78,0;BREAST,MDAMB157,0.27,0;BREAST,MDAMB231,-0.41,0;BREAST,MDAMB436,-0.24,0;BREAST,T47D,-0.16,0;BREAST,ZR7530,0.12,0;BREAST,HCC1954,-1.46,2;BREAST,MDAMB453,-2.47,2;BREAST,MFM223,-1.12,2
CCND1_595_ENSG00000110092	TGFBR3_7049	3	16	0.0319917440660475	0.854166666666667	-0.47	0.2	-0.67	BREAST	20,-2,2,-0.73,-0.25,0.2,0.47,1.52,-1.72,-1.095,-0.47,-0.355,-0.24;BREAST,BT20,-0.3,0;BREAST,BT474,0.24,0;BREAST,BT549,1.02,0;BREAST,CAL120,0.58,0;BREAST,CAMA1,-0.2,0;BREAST,DU4475,0.36,0;BREAST,HCC202,0.21,0;BREAST,HCC38,-0.48,0;BREAST,HCC70,-0.73,0;BREAST,HS578T,0.01,0;BREAST,JIMT1,NA,0;BREAST,MCF7,1.29,0;BREAST,MDAMB157,0.19,0;BREAST,MDAMB231,-0.5,0;BREAST,MDAMB436,1.52,0;BREAST,T47D,0,0;BREAST,ZR7530,0.23,0;BREAST,HCC1954,-0.47,2;BREAST,MDAMB453,-0.24,2;BREAST,MFM223,-1.72,2
CCND1_595_ENSG00000110092	TPK1_27010	3	17	0.0464912280701754	0.823529411764706	-1.58	-0.69	-0.89	BREAST	20,-4,4,-3.04,-1.45,-0.69,-0.21,0.52,-2.56,-2.07,-1.58,-1.525,-1.47;BREAST,BT20,-0.76,0;BREAST,BT474,-0.63,0;BREAST,BT549,-3.04,0;BREAST,CAL120,3.23,0;BREAST,CAMA1,-1.37,0;BREAST,DU4475,0.52,0;BREAST,HCC202,0.45,0;BREAST,HCC38,-1.44,0;BREAST,HCC70,-0.51,0;BREAST,HS578T,-1.84,0;BREAST,JIMT1,-2.33,0;BREAST,MCF7,-0.21,0;BREAST,MDAMB157,-0.69,0;BREAST,MDAMB231,-1.67,0;BREAST,MDAMB436,-0.03,0;BREAST,T47D,-0.4,0;BREAST,ZR7530,-1.45,0;BREAST,HCC1954,-2.56,2;BREAST,MDAMB453,-1.47,2;BREAST,MFM223,-1.58,2
CCND1_595_ENSG00000110092	TTBK1_84630	3	17	0.0464912280701754	0.823529411764706	-1.77	-0.78	-0.99	BREAST	20,-4,1,-2.61,-1.57,-0.78,0.05,0.84,-3.02,-2.395,-1.77,-1.42,-1.07;BREAST,BT20,-1.04,0;BREAST,BT474,0.84,0;BREAST,BT549,-1.62,0;BREAST,CAL120,0.05,0;BREAST,CAMA1,-2.19,0;BREAST,DU4475,-1.18,0;BREAST,HCC202,0.78,0;BREAST,HCC38,-2.3,0;BREAST,HCC70,-0.92,0;BREAST,HS578T,-0.59,0;BREAST,JIMT1,-2.61,0;BREAST,MCF7,-0.78,0;BREAST,MDAMB157,-0.56,0;BREAST,MDAMB231,-1.57,0;BREAST,MDAMB436,0.51,0;BREAST,T47D,0.23,0;BREAST,ZR7530,-0.22,0;BREAST,HCC1954,-3.02,2;BREAST,MDAMB453,-1.77,2;BREAST,MFM223,-1.07,2
PTEN_5728_ENSG00000171862	ADPGK_83440	4	16	0.0194014447884417	0.84375	-1.025	-0.565	-0.46	BREAST	20,-3,1,-1.77,-0.83,-0.565,-0.16,0.45,-2.46,-1.76,-1.025,-0.925,-0.86;BREAST,BT20,-0.31,0;BREAST,BT474,-0.62,0;BREAST,CAL120,-0.64,0;BREAST,DU4475,0.45,0;BREAST,HCC1954,-0.05,0;BREAST,HCC202,-2.02,0;BREAST,HCC38,0.01,0;BREAST,HS578T,-0.5,0;BREAST,JIMT1,-0.85,0;BREAST,MCF7,0.35,0;BREAST,MDAMB157,-0.51,0;BREAST,MDAMB231,-0.81,0;BREAST,MDAMB436,-0.27,0;BREAST,MFM223,-0.76,0;BREAST,T47D,-1.77,0;BREAST,ZR7530,-2.7,0;BREAST,BT549,-0.99,1;BREAST,CAL51,-0.86,1;BREAST,CAMA1,-2.46,1;BREAST,HCC70,-1.06,1
PTEN_5728_ENSG00000171862	AURKB_9212	4	15	0.0136738906088751	0.866666666666667	-2.82	-1	-1.82	BREAST	20,-4,2,-3.25,-1.52,-1,-0.145,1.62,-3.78,-3.325,-2.82,-2.325,-1.88;BREAST,BT20,-2.83,0;BREAST,BT474,-1,0;BREAST,CAL120,-0.85,0;BREAST,DU4475,-1.42,0;BREAST,HCC1954,-0.01,0;BREAST,HCC202,-1.54,0;BREAST,HCC38,-0.28,0;BREAST,HS578T,0.49,0;BREAST,JIMT1,-3.25,0;BREAST,MCF7,1.62,0;BREAST,MDAMB157,0.18,0;BREAST,MDAMB231,-1.5,0;BREAST,MDAMB436,-0.45,0;BREAST,MFM223,NA,0;BREAST,T47D,-1.05,0;BREAST,ZR7530,-2.9,0;BREAST,BT549,-1.88,1;BREAST,CAL51,-2.77,1;BREAST,CAMA1,-3.78,1;BREAST,HCC70,-2.87,1
PTEN_5728_ENSG00000171862	BCKDK_10295	4	15	0.0242518059855521	0.833333333333333	-1.035	0.43	-1.465	BREAST	20,-3,2,-1.18,-0.195,0.43,0.82,1.83,-2.36,-1.91,-1.035,-0.185,0.24;BREAST,BT20,1.06,0;BREAST,BT474,0.43,0;BREAST,CAL120,1.03,0;BREAST,DU4475,1.83,0;BREAST,HCC1954,0.9,0;BREAST,HCC202,0.66,0;BREAST,HCC38,0.07,0;BREAST,HS578T,0.59,0;BREAST,JIMT1,-0.05,0;BREAST,MCF7,-1.18,0;BREAST,MDAMB157,0.74,0;BREAST,MDAMB231,-0.79,0;BREAST,MDAMB436,-0.18,0;BREAST,MFM223,NA,0;BREAST,T47D,-0.21,0;BREAST,ZR7530,-0.99,0;BREAST,BT549,-1.46,1;BREAST,CAL51,-2.36,1;BREAST,CAMA1,-0.61,1;BREAST,HCC70,0.24,1
PTEN_5728_ENSG00000171862	BRD4_23476	4	16	0.0497420020639835	0.78125	-2.59	-0.85	-1.74	BREAST	20,-4,1,-2.15,-1.155,-0.85,-0.445,0.26,-3.67,-3.625,-2.59,-0.88,-0.16;BREAST,BT20,0.87,0;BREAST,BT474,-2.15,0;BREAST,CAL120,-0.51,0;BREAST,DU4475,-0.8,0;BREAST,HCC1954,-0.91,0;BREAST,HCC202,0.26,0;BREAST,HCC38,-0.94,0;BREAST,HS578T,-1.53,0;BREAST,JIMT1,-0.52,0;BREAST,MCF7,-1.49,0;BREAST,MDAMB157,-0.71,0;BREAST,MDAMB231,0.17,0;BREAST,MDAMB436,-0.92,0;BREAST,MFM223,-0.9,0;BREAST,T47D,-1.37,0;BREAST,ZR7530,-0.38,0;BREAST,BT549,-3.58,1;BREAST,CAL51,-1.6,1;BREAST,CAMA1,-3.67,1;BREAST,HCC70,-0.16,1
PTEN_5728_ENSG00000171862	BUB1_699	4	16	0.0263240240547089	0.828125	-1.015	0.115	-1.13	BREAST	20,-3,2,-1.99,-0.58,0.115,0.74,1.11,-2.66,-2.2,-1.015,-0.26,-0.23;BREAST,BT20,-0.77,0;BREAST,BT474,-0.94,0;BREAST,CAL120,0.1,0;BREAST,DU4475,1.11,0;BREAST,HCC1954,-1.99,0;BREAST,HCC202,-0.05,0;BREAST,HCC38,0.14,0;BREAST,HS578T,0.9,0;BREAST,JIMT1,-1.03,0;BREAST,MCF7,0.72,0;BREAST,MDAMB157,-0.05,0;BREAST,MDAMB231,0.76,0;BREAST,MDAMB436,0.47,0;BREAST,MFM223,-0.39,0;BREAST,T47D,0.13,0;BREAST,ZR7530,1.04,0;BREAST,BT549,-1.74,1;BREAST,CAL51,-0.29,1;BREAST,CAMA1,-0.23,1;BREAST,HCC70,-2.66,1
PTEN_5728_ENSG00000171862	CDK11B_984	4	16	0.0319917440660475	0.8125	-1.975	-0.315	-1.66	BREAST	20,-4,1,-3.04,-1.145,-0.315,0.315,0.55,-2.48,-2.32,-1.975,-1.57,-1.35;BREAST,BT20,-0.2,0;BREAST,BT474,-0.67,0;BREAST,CAL120,0.55,0;BREAST,DU4475,-1.15,0;BREAST,HCC1954,-3.99,0;BREAST,HCC202,0.45,0;BREAST,HCC38,0.32,0;BREAST,HS578T,-0.59,0;BREAST,JIMT1,-3.04,0;BREAST,MCF7,0.24,0;BREAST,MDAMB157,0.48,0;BREAST,MDAMB231,-0.43,0;BREAST,MDAMB436,0.18,0;BREAST,MFM223,-2.67,0;BREAST,T47D,0.31,0;BREAST,ZR7530,-1.14,0;BREAST,BT549,-2.48,1;BREAST,CAL51,-1.79,1;BREAST,CAMA1,-2.16,1;BREAST,HCC70,-1.35,1
PTEN_5728_ENSG00000171862	CDK11A_728642	4	16	0.0319917440660475	0.8125	-5.23	-1.67	-3.56	BREAST	20,-8,1,-7.31,-4.2,-1.67,0.295,0.74,-7.97,-6.74,-5.23,-3.675,-2.4;BREAST,BT20,-2.28,0;BREAST,BT474,-1.89,0;BREAST,CAL120,0.74,0;BREAST,DU4475,-5.71,0;BREAST,HCC1954,-5.95,0;BREAST,HCC202,0.58,0;BREAST,HCC38,-2.77,0;BREAST,HS578T,0.39,0;BREAST,JIMT1,-7.31,0;BREAST,MCF7,-1.45,0;BREAST,MDAMB157,0.7,0;BREAST,MDAMB231,-0.08,0;BREAST,MDAMB436,-3.53,0;BREAST,MFM223,-4.87,0;BREAST,T47D,0.2,0;BREAST,ZR7530,-1.03,0;BREAST,BT549,-4.95,1;BREAST,CAL51,-2.4,1;BREAST,CAMA1,-7.97,1;BREAST,HCC70,-5.51,1
PTEN_5728_ENSG00000171862	CDKN1C_1028	4	16	0.00796686731624521	0.90625	-0.96	0.105	-1.065	BREAST	20,-2,2,-1.11,-0.31,0.105,0.74,1.32,-1.71,-1.43,-0.96,-0.43,-0.09;BREAST,BT20,-0.74,0;BREAST,BT474,0.78,0;BREAST,CAL120,0.38,0;BREAST,DU4475,-1.11,0;BREAST,HCC1954,-0.75,0;BREAST,HCC202,1.06,0;BREAST,HCC38,-0.07,0;BREAST,HS578T,-0.35,0;BREAST,JIMT1,0.79,0;BREAST,MCF7,-0.27,0;BREAST,MDAMB157,0.7,0;BREAST,MDAMB231,0.04,0;BREAST,MDAMB436,0.69,0;BREAST,MFM223,1.32,0;BREAST,T47D,0.17,0;BREAST,ZR7530,0.04,0;BREAST,BT549,-0.09,1;BREAST,CAL51,-0.77,1;BREAST,CAMA1,-1.71,1;BREAST,HCC70,-1.15,1
PTEN_5728_ENSG00000171862	CKM_1158	4	15	0.0136738906088751	0.866666666666667	-1.02	-0.07	-0.95	BREAST	20,-2,1,-0.95,-0.35,-0.07,0.39,0.79,-1.34,-1.23,-1.02,-0.51,-0.1;BREAST,BT20,-0.64,0;BREAST,BT474,-0.95,0;BREAST,CAL120,0.79,0;BREAST,DU4475,-0.18,0;BREAST,HCC1954,-0.2,0;BREAST,HCC202,0.25,0;BREAST,HCC38,0.37,0;BREAST,HS578T,-0.07,0;BREAST,JIMT1,NA,0;BREAST,MCF7,-0.23,0;BREAST,MDAMB157,0.41,0;BREAST,MDAMB231,0,0;BREAST,MDAMB436,-0.5,0;BREAST,MFM223,-0.47,0;BREAST,T47D,0.52,0;BREAST,ZR7530,0.42,0;BREAST,BT549,-1.12,1;BREAST,CAL51,-0.1,1;BREAST,CAMA1,-1.34,1;BREAST,HCC70,-0.92,1
PTEN_5728_ENSG00000171862	CSNK1G1_53944	4	16	0.0263240240547089	0.828125	-1.62	-0.8	-0.82	BREAST	20,-6,1,-1.12,-1.04,-0.8,-0.44,0.2,-2.91,-2.415,-1.62,-1.125,-0.93;BREAST,BT20,-0.77,0;BREAST,BT474,-0.97,0;BREAST,CAL120,-0.1,0;BREAST,DU4475,-1.07,0;BREAST,HCC1954,-1.01,0;BREAST,HCC202,-0.86,0;BREAST,HCC38,-0.1,0;BREAST,HS578T,-0.52,0;BREAST,JIMT1,-2.09,0;BREAST,MCF7,-0.47,0;BREAST,MDAMB157,-0.72,0;BREAST,MDAMB231,-1.12,0;BREAST,MDAMB436,-0.83,0;BREAST,MFM223,-5.73,0;BREAST,T47D,-0.41,0;BREAST,ZR7530,0.2,0;BREAST,BT549,-2.91,1;BREAST,CAL51,-1.92,1;BREAST,CAMA1,-0.93,1;BREAST,HCC70,-1.32,1
PTEN_5728_ENSG00000171862	CSNK1G3_1456	4	16	0.0497420020639835	0.78125	-0.415	-0.155	-0.26	BREAST	20,-1,2,-0.47,-0.26,-0.155,0.315,0.85,-0.56,-0.495,-0.415,0.025,0.45;BREAST,BT20,-0.18,0;BREAST,BT474,-0.28,0;BREAST,CAL120,-0.39,0;BREAST,DU4475,-0.14,0;BREAST,HCC1954,-0.24,0;BREAST,HCC202,-0.21,0;BREAST,HCC38,-0.1,0;BREAST,HS578T,-0.31,0;BREAST,JIMT1,0.57,0;BREAST,MCF7,0.15,0;BREAST,MDAMB157,-0.17,0;BREAST,MDAMB231,0.04,0;BREAST,MDAMB436,-0.47,0;BREAST,MFM223,1.25,0;BREAST,T47D,0.85,0;BREAST,ZR7530,0.48,0;BREAST,BT549,-0.43,1;BREAST,CAL51,-0.4,1;BREAST,CAMA1,0.45,1;BREAST,HCC70,-0.56,1
PTEN_5728_ENSG00000171862	DGKI_9162	4	16	0.0194014447884417	0.84375	-1.53	0.685	-2.215	BREAST	20,-3,2,-0.22,0.16,0.685,1.015,1.24,-2.54,-2.425,-1.53,-0.01,0.73;BREAST,BT20,0.96,0;BREAST,BT474,0.81,0;BREAST,CAL120,-0.01,0;BREAST,DU4475,0.27,0;BREAST,HCC1954,-0.22,0;BREAST,HCC202,0.76,0;BREAST,HCC38,-2.46,0;BREAST,HS578T,0.05,0;BREAST,JIMT1,1.17,0;BREAST,MCF7,1.24,0;BREAST,MDAMB157,0.28,0;BREAST,MDAMB231,1.07,0;BREAST,MDAMB436,0.61,0;BREAST,MFM223,0.33,0;BREAST,T47D,1.23,0;BREAST,ZR7530,0.87,0;BREAST,BT549,-2.31,1;BREAST,CAL51,0.73,1;BREAST,CAMA1,-0.75,1;BREAST,HCC70,-2.54,1
PTEN_5728_ENSG00000171862	DGKQ_1609	4	16	0.00352990395551448	0.953125	-2.095	-0.015	-2.08	BREAST	20,-3,3,-1.63,-0.66,-0.015,0.375,1.04,-2.82,-2.525,-2.095,-1.625,-1.29;BREAST,BT20,-1.41,0;BREAST,BT474,2.13,0;BREAST,CAL120,-0.68,0;BREAST,DU4475,-0.16,0;BREAST,HCC1954,-1.53,0;BREAST,HCC202,-0.02,0;BREAST,HCC38,1.04,0;BREAST,HS578T,0.68,0;BREAST,JIMT1,-0.03,0;BREAST,MCF7,-0.64,0;BREAST,MDAMB157,0.34,0;BREAST,MDAMB231,0.36,0;BREAST,MDAMB436,-1.63,0;BREAST,MFM223,-0.01,0;BREAST,T47D,0.36,0;BREAST,ZR7530,0.39,0;BREAST,BT549,-1.96,1;BREAST,CAL51,-2.23,1;BREAST,CAMA1,-1.29,1;BREAST,HCC70,-2.82,1
PTEN_5728_ENSG00000171862	EFNA4_1945	4	16	0.00466821262388409	0.9375	-0.875	0	-0.875	BREAST	20,-3,1,-0.93,-0.39,0,0.425,0.78,-2.58,-1.75,-0.875,-0.695,-0.56;BREAST,BT20,0,0;BREAST,BT474,-0.7,0;BREAST,CAL120,0.21,0;BREAST,DU4475,-0.93,0;BREAST,HCC1954,0.19,0;BREAST,HCC202,-0.51,0;BREAST,HCC38,-0.23,0;BREAST,HS578T,0,0;BREAST,JIMT1,0.46,0;BREAST,MCF7,-0.45,0;BREAST,MDAMB157,0.59,0;BREAST,MDAMB231,0.78,0;BREAST,MDAMB436,-0.09,0;BREAST,MFM223,0.66,0;BREAST,T47D,0.39,0;BREAST,ZR7530,-0.33,0;BREAST,BT549,-0.56,1;BREAST,CAL51,-2.58,1;BREAST,CAMA1,-0.92,1;BREAST,HCC70,-0.83,1
PTEN_5728_ENSG00000171862	GRK4_2868	4	15	0.0399896800825593	0.8	-2.355	-0.34	-2.015	BREAST	20,-6,2,-1.55,-1.07,-0.34,-0.025,1.04,-5.49,-4.285,-2.355,-0.87,-0.11;BREAST,BT20,0.01,0;BREAST,BT474,-0.99,0;BREAST,CAL120,-0.34,0;BREAST,DU4475,-0.06,0;BREAST,HCC1954,1.04,0;BREAST,HCC202,0.84,0;BREAST,HCC38,-1.15,0;BREAST,HS578T,-0.48,0;BREAST,JIMT1,0.06,0;BREAST,MCF7,-1.55,0;BREAST,MDAMB157,-0.36,0;BREAST,MDAMB231,-0.27,0;BREAST,MDAMB436,-4.67,0;BREAST,MFM223,NA,0;BREAST,T47D,-0.28,0;BREAST,ZR7530,-1.44,0;BREAST,BT549,-3.08,1;BREAST,CAL51,-1.63,1;BREAST,CAMA1,-5.49,1;BREAST,HCC70,-0.11,1
PTEN_5728_ENSG00000171862	HIPK4_147746	4	16	0.00247678018575851	0.9375	0.01	0.845	-0.835	BREAST	20,-1,2,0.04,0.53,0.845,1.19,1.4,-0.2,-0.12,0.01,0.235,0.41;BREAST,BT20,1.39,0;BREAST,BT474,1.02,0;BREAST,CAL120,0.04,0;BREAST,DU4475,0.35,0;BREAST,HCC1954,0.9,0;BREAST,HCC202,1.24,0;BREAST,HCC38,0.55,0;BREAST,HS578T,1.36,0;BREAST,JIMT1,0.78,0;BREAST,MCF7,0.51,0;BREAST,MDAMB157,0.6,0;BREAST,MDAMB231,0.79,0;BREAST,MDAMB436,1.14,0;BREAST,MFM223,0.34,0;BREAST,T47D,1.4,0;BREAST,ZR7530,1.01,0;BREAST,BT549,0.41,1;BREAST,CAL51,0.06,1;BREAST,CAMA1,-0.04,1;BREAST,HCC70,-0.2,1
PTEN_5728_ENSG00000171862	HK3_3101	4	16	0.00612332229915828	0.921875	-0.225	0.82	-1.045	BREAST	20,-1,2,-0.1,0.35,0.82,1.045,1.63,-0.68,-0.46,-0.225,0.14,0.49;BREAST,BT20,0.98,0;BREAST,BT474,-0.1,0;BREAST,CAL120,0.79,0;BREAST,DU4475,0.09,0;BREAST,HCC1954,0.15,0;BREAST,HCC202,1.43,0;BREAST,HCC38,0.84,0;BREAST,HS578T,1.63,0;BREAST,JIMT1,1.63,0;BREAST,MCF7,0.81,0;BREAST,MDAMB157,0.46,0;BREAST,MDAMB231,1.11,0;BREAST,MDAMB436,0.24,0;BREAST,MFM223,0.73,0;BREAST,T47D,0.83,0;BREAST,ZR7530,0.88,0;BREAST,BT549,-0.68,1;BREAST,CAL51,-0.24,1;BREAST,CAMA1,-0.21,1;BREAST,HCC70,0.49,1
